#	DR	BN		LS				L2	E		MAE	MSE	RMSE	R2
56	0	TRUE	[64, 64]	0.01	50		34.0608	1179.1275	34.3384	-61.1064
57	0	TRUE	[64, 64]	0.01	75		3.7856	22.6025	4.7542	-0.1905
58	0	TRUE	[64, 64]	0.01	100		3.9877	25.1192	5.0119	-0.3231
59	0	TRUE	[64, 64]	0.01	125		4.1918	28.9316	5.3788	-0.5239
60	0	TRUE	[256, 128, 64]	0	25		64.8569	4227.6442	65.0203	-221.6764
61	0	TRUE	[256, 128, 64]	0	50		34.4193	1246.7482	35.3093	-64.6681
62	0	TRUE	[256, 128, 64]	0	75		4.2821	28.8923	5.3752	-0.5218
63	0	TRUE	[256, 128, 64]	0	100		3.8785	23.6097	4.859	-0.2436
64	0	TRUE	[256, 128, 64]	0	125		3.8319	24.1123	4.9104	-0.27
65	0	TRUE	[256, 128, 64]	0.0001	25		65.2944	4282.3462	65.4396	-224.5576
66	0	TRUE	[256, 128, 64]	0.0001	50		33.5939	1147.5379	33.8753	-59.4425
67	0	TRUE	[256, 128, 64]	0.0001	75		3.8622	22.8795	4.7833	-0.2051
68	0	TRUE	[256, 128, 64]	0.0001	100		4.3801	30.2213	5.4974	-0.5918
69	0	TRUE	[256, 128, 64]	0.0001	125		3.9718	26.0919	5.108	-0.3743
70	0	TRUE	[256, 128, 64]	0.001	25		65.0046	4244.5788	65.1504	-222.5683
71	0	TRUE	[256, 128, 64]	0.001	50		32.8982	1101.2749	33.1855	-57.0058
72	0	TRUE	[256, 128, 64]	0.001	75		4.4585	32.0767	5.6636	-0.6895
73	0	TRUE	[256, 128, 64]	0.001	100		3.7875	23.4845	4.8461	-0.237
74	0	TRUE	[256, 128, 64]	0.001	125		4.2457	27.4414	5.2385	-0.4454
75	0	TRUE	[256, 128, 64]	0.01	25		64.9058	4231.7472	65.0519	-221.8925
76	0	TRUE	[256, 128, 64]	0.01	50		33.2174	1122.3807	33.502	-58.1175
77	0	TRUE	[256, 128, 64]	0.01	75		4.6847	33.2773	5.7686	-0.7528
78	0	TRUE	[256, 128, 64]	0.01	100		3.7368	23.6494	4.8631	-0.2456
79	0	TRUE	[256, 128, 64]	0.01	125		4.4938	29.1062	5.395	-0.5331
80	0	TRUE	[128, 64, 32]	0	25		70.4904	4992.9347	70.6607	-261.9854
81	0	TRUE	[128, 64, 32]	0	50		53.2394	2884.934	53.7116	-150.9538
82	0	TRUE	[128, 64, 32]	0	75		26.2744	901.4956	30.0249	-46.4831
83	0	TRUE	[128, 64, 32]	0	100		4.0369	26.4979	5.1476	-0.3957
84	0	TRUE	[128, 64, 32]	0	125		4.1642	27.1738	5.2128	-0.4313
85	0	TRUE	[128, 64, 32]	0.0001	25		69.9042	4905.5898	70.0399	-257.3848
86	0	TRUE	[128, 64, 32]	0.0001	50		53.5017	2881.42	53.6789	-150.7687
87	0	TRUE	[128, 64, 32]	0.0001	75		27.764	789.824	28.1038	-40.6012
88	0	TRUE	[128, 64, 32]	0.0001	100		4.9306	40.6368	6.3747	-1.1404
89	0	TRUE	[128, 64, 32]	0.0001	125		3.8479	23.1833	4.8149	-0.2211
90	0	TRUE	[128, 64, 32]	0.001	25		70.645	5009.7034	70.7793	-262.8686
91	0	TRUE	[128, 64, 32]	0.001	50		54.674	3008.2365	54.8474	-157.4483
92	0	TRUE	[128, 64, 32]	0.001	75		26.5267	722.6501	26.8822	-37.0631
93	0	TRUE	[128, 64, 32]	0.001	100		5.3731	48.0945	6.935	-1.5332
94	0	TRUE	[128, 64, 32]	0.001	125		4.0407	26.1741	5.1161	-0.3786
95	0	TRUE	[128, 64, 32]	0.01	25		71.6606	5154.2349	71.793	-270.4813
96	0	TRUE	[128, 64, 32]	0.01	50		52.2711	2751.2526	52.4524	-143.9126
97	0	TRUE	[128, 64, 32]	0.01	75		26.9092	743.0893	27.2597	-38.1396
98	0	TRUE	[128, 64, 32]	0.01	100		4.1213	26.2555	5.124	-0.3829
99	0	TRUE	[128, 64, 32]	0.01	125		3.7647	22.7944	4.7744	-0.2006
100	0.1	TRUE	[64, 32, 16]	0	25		72.8714	5331.7489	73.0188	-279.8312
101	0.1	TRUE	[64, 32, 16]	0	50		64.8938	4243.1029	65.1391	-222.4906
102	0.1	TRUE	[64, 32, 16]	0	75		52.333	2778.0456	52.7072	-145.3238
103	0.1	TRUE	[64, 32, 16]	0	100		35.8299	1357.1932	36.8401	-70.4854
104	0.1	TRUE	[64, 32, 16]	0	125		13.6441	224.0733	14.9691	-10.8023
105	0.1	TRUE	[64, 32, 16]	0.0001	25		73.0415	5354.5863	73.175	-281.0341
106	0.1	TRUE	[64, 32, 16]	0.0001	50		64.7875	4230.9531	65.0458	-221.8506
107	0.1	TRUE	[64, 32, 16]	0.0001	75		51.8669	2723.5384	52.1875	-142.4529
108	0.1	TRUE	[64, 32, 16]	0.0001	100		34.1303	1238.2735	35.1891	-64.2217
109	0.1	TRUE	[64, 32, 16]	0.0001	125		12.9417	208.524	14.4404	-9.9833
110	0.1	TRUE	[64, 32, 16]	0.001	25		73.741	5461.4561	73.9017	-286.6631
111	0.1	TRUE	[64, 32, 16]	0.001	50		64.7715	4231.3562	65.0489	-221.8719
112	0.1	TRUE	[64, 32, 16]	0.001	75		52.7679	2847.3663	53.3607	-148.9751
113	0.1	TRUE	[64, 32, 16]	0.001	100		35.2441	1305.1268	36.1265	-67.743
114	0.1	TRUE	[64, 32, 16]	0.001	125		12.3616	188.7114	13.7372	-8.9397
115	0.1	TRUE	[64, 32, 16]	0.01	25		73.9967	5495.3123	74.1304	-288.4463
116	0.1	TRUE	[64, 32, 16]	0.01	50		64.5819	4198.1742	64.7933	-220.1241
117	0.1	TRUE	[64, 32, 16]	0.01	75		53.4358	2892.6193	53.7831	-151.3586
118	0.1	TRUE	[64, 32, 16]	0.01	100		34.942	1328.0992	36.4431	-68.953
119	0.1	TRUE	[64, 32, 16]	0.01	125		13.2007	204.919	14.315	-9.7934
120	0.1	TRUE	[128, 64, 32]	0	25		71.6896	5161.0858	71.8407	-270.8421
121	0.1	TRUE	[128, 64, 32]	0	50		54.8131	3034.6423	55.0876	-158.8392
122	0.1	TRUE	[128, 64, 32]	0	75		30.638	1025.5601	32.0244	-53.0178
123	0.1	TRUE	[128, 64, 32]	0	100		4.6044	37.144	6.0946	-0.9564
124	0.1	TRUE	[128, 64, 32]	0	125		3.8161	22.9056	4.786	-0.2065
125	0.1	TRUE	[128, 64, 32]	0.0001	25		71.1126	5079.3376	71.2695	-266.5363
126	0.1	TRUE	[128, 64, 32]	0.0001	50		56.5546	3241.9779	56.9384	-169.7598
127	0.1	TRUE	[128, 64, 32]	0.0001	75		29.7774	944.4822	30.7324	-48.7473
128	0.1	TRUE	[128, 64, 32]	0.0001	100		4.4729	31.7827	5.6376	-0.674
129	0.1	TRUE	[128, 64, 32]	0.0001	125		3.9682	26.7047	5.1677	-0.4066
130	0.1	TRUE	[128, 64, 32]	0.001	25		70.9441	5053.7746	71.0899	-265.1899
131	0.1	TRUE	[128, 64, 32]	0.001	50		55.1625	3073.5458	55.4396	-160.8883
132	0.1	TRUE	[128, 64, 32]	0.001	75		31.1449	1043.0195	32.2958	-53.9374
133	0.1	TRUE	[128, 64, 32]	0.001	100		4.7941	40.185	6.3392	-1.1166
134	0.1	TRUE	[128, 64, 32]	0.001	125		3.4352	20.743	4.5544	-0.0926
135	0.1	TRUE	[128, 64, 32]	0.01	25		69.0107	4784.3826	69.1692	-251.0006
136	0.1	TRUE	[128, 64, 32]	0.01	50		56.2872	3202.2	56.588	-167.6647
137	0.1	TRUE	[128, 64, 32]	0.01	75		30.9569	1036.7291	32.1983	-53.6061
138	0.1	TRUE	[128, 64, 32]	0.01	100		4.0452	26.2314	5.1217	-0.3816
139	0.1	TRUE	[128, 64, 32]	0.01	125		3.6255	22.7536	4.7701	-0.1985
140	0.1	TRUE	[64, 64]	0	25		66.4021	4435.016	66.5959	-232.5989
141	0.1	TRUE	[64, 64]	0	50		39.6096	1638.1134	40.4736	-85.2819
142	0.1	TRUE	[64, 64]	0	75		4.2201	28.4831	5.337	-0.5002
143	0.1	TRUE	[64, 64]	0	100		4.0237	26.2906	5.1274	-0.3848
144	0.1	TRUE	[64, 64]	0	125		4.0342	26.2614	5.1246	-0.3832
145	0.1	TRUE	[64, 64]	0.0001	25		67.8619	4630.0961	68.0448	-242.8741
146	0.1	TRUE	[64, 64]	0.0001	50		37.4316	1518.4704	38.9676	-78.9801
147	0.1	TRUE	[64, 64]	0.0001	75		4.373	29.6071	5.4412	-0.5594
148	0.1	TRUE	[64, 64]	0.0001	100		3.9736	24.8726	4.9872	-0.3101
149	0.1	TRUE	[64, 64]	0.0001	125		3.8811	25.1613	5.0161	-0.3253
150	0.1	TRUE	[64, 64]	0.001	25		67.7089	4612.991	67.919	-241.9731
151	0.1	TRUE	[64, 64]	0.001	50		37.8103	1503.3066	38.7725	-78.1814
152	0.1	TRUE	[64, 64]	0.001	75		4.3984	31.0512	5.5724	-0.6355
153	0.1	TRUE	[64, 64]	0.001	100		3.9371	25.4915	5.0489	-0.3427
154	0.1	TRUE	[64, 64]	0.001	125		4.0326	26.0105	5.1001	-0.37
155	0.1	TRUE	[64, 64]	0.01	25		67.3976	4562.6503	67.5474	-239.3216
156	0.1	TRUE	[64, 64]	0.01	50		38.204	1506.1079	38.8086	-78.329
157	0.1	TRUE	[64, 64]	0.01	75		4.441	31.1976	5.5855	-0.6432
158	0.1	TRUE	[64, 64]	0.01	100		4.0428	24.7424	4.9742	-0.3032
159	0.1	TRUE	[64, 64]	0.01	125		4.0503	26.0165	5.1006	-0.3703
160	0.1	TRUE	[256, 128, 64]	0	25		68.1091	4660.15	68.2653	-244.4571
161	0.1	TRUE	[256, 128, 64]	0	50		37.6987	1481.4195	38.4892	-77.0286
162	0.1	TRUE	[256, 128, 64]	0	75		4.3568	29.9948	5.4767	-0.5799
163	0.1	TRUE	[256, 128, 64]	0	100		3.935	26.2658	5.125	-0.3835
164	0.1	TRUE	[256, 128, 64]	0	125		4.1107	26.0224	5.1012	-0.3706
165	0.1	TRUE	[256, 128, 64]	0.0001	25		68.1872	4670.8288	68.3435	-245.0196
166	0.1	TRUE	[256, 128, 64]	0.0001	50		35.8909	1340.8616	36.6178	-69.6252
167	0.1	TRUE	[256, 128, 64]	0.0001	75		4.5543	32.91	5.7367	-0.7334
168	0.1	TRUE	[256, 128, 64]	0.0001	100		4.2542	28.0717	5.2983	-0.4786
169	0.1	TRUE	[256, 128, 64]	0.0001	125		3.9032	23.654	4.8635	-0.2459
170	0.1	TRUE	[256, 128, 64]	0.001	25		68.1561	4666.9286	68.3149	-244.8141
171	0.1	TRUE	[256, 128, 64]	0.001	50		35.7765	1409.1634	37.5388	-73.2227
172	0.1	TRUE	[256, 128, 64]	0.001	75		3.9802	24.7457	4.9745	-0.3034
173	0.1	TRUE	[256, 128, 64]	0.001	100		3.8732	24.2168	4.9211	-0.2755
174	0.1	TRUE	[256, 128, 64]	0.001	125		3.8921	25.2679	5.0267	-0.3309
175	0.1	TRUE	[256, 128, 64]	0.01	25		68.6291	4730.4241	68.7781	-248.1585
176	0.1	TRUE	[256, 128, 64]	0.01	50		37.1138	1440.4373	37.9531	-74.87
177	0.1	TRUE	[256, 128, 64]	0.01	75		4.2877	31.4873	5.6114	-0.6585
178	0.1	TRUE	[256, 128, 64]	0.01	100		3.8582	23.9751	4.8964	-0.2628
179	0.1	TRUE	[256, 128, 64]	0.01	125		3.89	25.8904	5.0883	-0.3637
180	0.1	TRUE	[128, 64, 32]	0	25		70.906	5050.364	71.0659	-265.0102
181	0.1	TRUE	[128, 64, 32]	0	50		55.905	3154.3696	56.1638	-165.1454
182	0.1	TRUE	[128, 64, 32]	0	75		30.8189	1045.9331	32.3409	-54.0909
183	0.1	TRUE	[128, 64, 32]	0	100		4.3593	28.5575	5.3439	-0.5042
184	0.1	TRUE	[128, 64, 32]	0	125		3.7415	20.7991	4.5606	-0.0955
185	0.1	TRUE	[128, 64, 32]	0.0001	25		71.5038	5133.4742	71.6483	-269.3878
186	0.1	TRUE	[128, 64, 32]	0.0001	50		55.6309	3136.4825	56.0043	-164.2032
187	0.1	TRUE	[128, 64, 32]	0.0001	75		31.2329	1049.4128	32.3946	-54.2741
188	0.1	TRUE	[128, 64, 32]	0.0001	100		4.8792	38.2365	6.1836	-1.014
189	0.1	TRUE	[128, 64, 32]	0.0001	125		3.5953	22.0432	4.695	-0.161
190	0.1	TRUE	[128, 64, 32]	0.001	25		71.371	5116.8925	71.5325	-268.5144
191	0.1	TRUE	[128, 64, 32]	0.001	50		54.9792	3060.4996	55.3218	-160.2011
192	0.1	TRUE	[128, 64, 32]	0.001	75		31.4757	1087.3259	32.9746	-56.2711
193	0.1	TRUE	[128, 64, 32]	0.001	100		4.7581	35.9077	5.9923	-0.8913
194	0.1	TRUE	[128, 64, 32]	0.001	125		3.8805	24.6732	4.9672	-0.2996
195	0.1	TRUE	[128, 64, 32]	0.01	25		70.3283	4968.1946	70.4854	-260.6823
196	0.1	TRUE	[128, 64, 32]	0.01	50		55.4753	3105.5507	55.7275	-162.574
197	0.1	TRUE	[128, 64, 32]	0.01	75		29.8656	945.0858	30.7422	-48.7791
198	0.1	TRUE	[128, 64, 32]	0.01	100		4.2922	30.3871	5.5124	-0.6005
199	0.1	TRUE	[128, 64, 32]	0.01	125		3.8744	23.5303	4.8508	-0.2394
200	0.2	TRUE	[64, 32, 16]	0	25		74.2518	5533.012	74.3842	-290.432
201	0.2	TRUE	[64, 32, 16]	0	50		66.5532	4463.2441	66.8075	-234.0858
202	0.2	TRUE	[64, 32, 16]	0	75		54.5149	3017.4399	54.9312	-157.9331
203	0.2	TRUE	[64, 32, 16]	0	100		37.1586	1416.2578	37.6332	-73.5964
204	0.2	TRUE	[64, 32, 16]	0	125		14.9649	258.0551	16.0641	-12.5921
205	0.2	TRUE	[64, 32, 16]	0.0001	25		73.5506	5430.1735	73.6897	-285.0154
206	0.2	TRUE	[64, 32, 16]	0.0001	50		66.1434	4401.1154	66.3409	-230.8133
207	0.2	TRUE	[64, 32, 16]	0.0001	75		53.5556	2904.8704	53.8968	-152.0039
208	0.2	TRUE	[64, 32, 16]	0.0001	100		36.7723	1424.965	37.7487	-74.055
209	0.2	TRUE	[64, 32, 16]	0.0001	125		15.2657	263.6585	16.2376	-12.8873
210	0.2	TRUE	[64, 32, 16]	0.001	25		73.409	5410.2173	73.5542	-283.9643
211	0.2	TRUE	[64, 32, 16]	0.001	50		66.3889	4432.3683	66.576	-232.4595
212	0.2	TRUE	[64, 32, 16]	0.001	75		53.0096	2847.3099	53.3602	-148.9721
213	0.2	TRUE	[64, 32, 16]	0.001	100		37.6757	1495.2448	38.6684	-77.7568
214	0.2	TRUE	[64, 32, 16]	0.001	125		14.2345	250.7228	15.8342	-12.2059
215	0.2	TRUE	[64, 32, 16]	0.01	25		74.4006	5556.0768	74.5391	-291.6469
216	0.2	TRUE	[64, 32, 16]	0.01	50		65.6582	4333.552	65.8297	-227.2547
217	0.2	TRUE	[64, 32, 16]	0.01	75		54.5108	3008.1268	54.8464	-157.4425
218	0.2	TRUE	[64, 32, 16]	0.01	100		37.5166	1454.6924	38.1404	-75.6208
219	0.2	TRUE	[64, 32, 16]	0.01	125		14.2216	231.8557	15.2268	-11.2122
220	0.2	TRUE	[128, 64, 32]	0	25		71.6113	5148.0168	71.7497	-270.1538
221	0.2	TRUE	[128, 64, 32]	0	50		57.137	3314.8148	57.5744	-173.5963
222	0.2	TRUE	[128, 64, 32]	0	75		33.0556	1158.1602	34.0318	-60.002
223	0.2	TRUE	[128, 64, 32]	0	100		4.8647	36.3567	6.0297	-0.915
224	0.2	TRUE	[128, 64, 32]	0	125		3.6546	22.2069	4.7124	-0.1697
225	0.2	TRUE	[128, 64, 32]	0.0001	25		71.3592	5110.843	71.4902	-268.1958
226	0.2	TRUE	[128, 64, 32]	0.0001	50		57.0908	3286.3834	57.327	-172.0987
227	0.2	TRUE	[128, 64, 32]	0.0001	75		31.8679	1061.0623	32.574	-54.8877
228	0.2	TRUE	[128, 64, 32]	0.0001	100		4.9323	43.6302	6.6053	-1.2981
229	0.2	TRUE	[128, 64, 32]	0.0001	125		3.9319	23.0232	4.7982	-0.2127
230	0.2	TRUE	[128, 64, 32]	0.001	25		71.0846	5075.1168	71.2399	-266.314
231	0.2	TRUE	[128, 64, 32]	0.001	50		56.3789	3210.2071	56.6587	-168.0864
232	0.2	TRUE	[128, 64, 32]	0.001	75		34.2136	1360.2631	36.8817	-70.6471
233	0.2	TRUE	[128, 64, 32]	0.001	100		6.033	58.9138	7.6755	-2.1031
234	0.2	TRUE	[128, 64, 32]	0.001	125		3.789	24.3918	4.9388	-0.2848
235	0.2	TRUE	[128, 64, 32]	0.01	25		71.8103	5177.6612	71.956	-271.7152
236	0.2	TRUE	[128, 64, 32]	0.01	50		56.3368	3206.4426	56.6255	-167.8881
237	0.2	TRUE	[128, 64, 32]	0.01	75		32.5589	1096.4162	33.1122	-56.7499
238	0.2	TRUE	[128, 64, 32]	0.01	100		5.1287	40.6854	6.3785	-1.143
239	0.2	TRUE	[128, 64, 32]	0.01	125		3.9988	24.249	4.9243	-0.2772
240	0.2	TRUE	[64, 64]	0	25		68.0179	4654.7948	68.2261	-244.175
241	0.2	TRUE	[64, 64]	0	50		40.6214	1702.5518	41.262	-88.676
242	0.2	TRUE	[64, 64]	0	75		4.2219	26.1128	5.1101	-0.3754
243	0.2	TRUE	[64, 64]	0	100		3.8736	23.326	4.8297	-0.2286
244	0.2	TRUE	[64, 64]	0	125		4.0343	25.0847	5.0085	-0.3212
245	0.2	TRUE	[64, 64]	0.0001	25		66.8115	4489.5462	67.0041	-235.4711
246	0.2	TRUE	[64, 64]	0.0001	50		39.9029	1636.3284	40.4516	-85.1879
247	0.2	TRUE	[64, 64]	0.0001	75		4.559	32.3635	5.6889	-0.7046
248	0.2	TRUE	[64, 64]	0.0001	100		3.7193	23.7106	4.8694	-0.2489
249	0.2	TRUE	[64, 64]	0.0001	125		3.8747	23.5427	4.8521	-0.24
250	0.2	TRUE	[64, 64]	0.001	25		67.8946	4632.1201	68.0597	-242.9807
251	0.2	TRUE	[64, 64]	0.001	50		39.6795	1611.5077	40.1436	-83.8805
252	0.2	TRUE	[64, 64]	0.001	75		4.4044	31.2478	5.59	-0.6459
253	0.2	TRUE	[64, 64]	0.001	100		3.8374	25.0602	5.006	-0.32
254	0.2	TRUE	[64, 64]	0.001	125		3.4335	19.8088	4.4507	-0.0434
255	0.2	TRUE	[64, 64]	0.01	25		68.0304	4650.4985	68.1946	-243.9487
256	0.2	TRUE	[64, 64]	0.01	50		40.5195	1696.6532	41.1905	-88.3653
257	0.2	TRUE	[64, 64]	0.01	75		4.3372	30.5999	5.5317	-0.6117
258	0.2	TRUE	[64, 64]	0.01	100		3.9129	24.8864	4.9886	-0.3108
259	0.2	TRUE	[64, 64]	0.01	125		3.9069	23.4101	4.8384	-0.233
260	0.2	TRUE	[256, 128, 64]	0	25		69.5248	4853.1209	69.6643	-254.6211
261	0.2	TRUE	[256, 128, 64]	0	50		41.6756	1786.9742	42.2726	-93.1226
262	0.2	TRUE	[256, 128, 64]	0	75		4.5984	34.6183	5.8837	-0.8234
263	0.2	TRUE	[256, 128, 64]	0	100		3.9215	25.8499	5.0843	-0.3616
264	0.2	TRUE	[256, 128, 64]	0	125		3.918	26.2596	5.1244	-0.3831
265	0.2	TRUE	[256, 128, 64]	0.0001	25		68.5177	4716.2545	68.675	-247.4122
266	0.2	TRUE	[256, 128, 64]	0.0001	50		39.905	1661.6186	40.763	-86.5199
267	0.2	TRUE	[256, 128, 64]	0.0001	75		4.8517	37.743	6.1435	-0.988
268	0.2	TRUE	[256, 128, 64]	0.0001	100		3.9733	25.5772	5.0574	-0.3472
269	0.2	TRUE	[256, 128, 64]	0.0001	125		3.5713	20.9619	4.5784	-0.1041
270	0.2	TRUE	[256, 128, 64]	0.001	25		70.5258	4996.3181	70.6846	-262.1636
271	0.2	TRUE	[256, 128, 64]	0.001	50		39.5533	1626.1429	40.3255	-84.6514
272	0.2	TRUE	[256, 128, 64]	0.001	75		4.7258	35.237	5.9361	-0.856
273	0.2	TRUE	[256, 128, 64]	0.001	100		3.9473	24.9318	4.9932	-0.3132
274	0.2	TRUE	[256, 128, 64]	0.001	125		4.0293	25.556	5.0553	-0.3461
275	0.2	TRUE	[256, 128, 64]	0.01	25		70.1217	4938.1142	70.2717	-259.0979
276	0.2	TRUE	[256, 128, 64]	0.01	50		41.4488	1759.9805	41.9521	-91.7008
277	0.2	TRUE	[256, 128, 64]	0.01	75		4.709	38.8234	6.2308	-1.0449
278	0.2	TRUE	[256, 128, 64]	0.01	100		3.7396	23.34	4.8311	-0.2294
279	0.2	TRUE	[256, 128, 64]	0.01	125		4.0553	26.1512	5.1138	-0.3774
280	0.2	TRUE	[128, 64, 32]	0	25		70.7542	5026.9884	70.9013	-263.779
281	0.2	TRUE	[128, 64, 32]	0	50		57.6886	3361.3469	57.9771	-176.0472
282	0.2	TRUE	[128, 64, 32]	0	75		33.7741	1191.7822	34.5222	-61.773
283	0.2	TRUE	[128, 64, 32]	0	100		5.4347	49.974	7.0692	-1.6322
284	0.2	TRUE	[128, 64, 32]	0	125		3.5802	22.1844	4.71	-0.1685
285	0.2	TRUE	[128, 64, 32]	0.0001	25		71.5677	5141.8593	71.7068	-269.8294
286	0.2	TRUE	[128, 64, 32]	0.0001	50		56.0502	3191.1151	56.49	-167.0808
287	0.2	TRUE	[128, 64, 32]	0.0001	75		33.7803	1198.9996	34.6266	-62.1531
288	0.2	TRUE	[128, 64, 32]	0.0001	100		4.5874	33.7986	5.8137	-0.7802
289	0.2	TRUE	[128, 64, 32]	0.0001	125		3.8868	23.8742	4.8861	-0.2575
290	0.2	TRUE	[128, 64, 32]	0.001	25		71.6171	5148.1464	71.7506	-270.1606
291	0.2	TRUE	[128, 64, 32]	0.001	50		57.4936	3348.1577	57.8633	-175.3525
292	0.2	TRUE	[128, 64, 32]	0.001	75		32.5303	1163.9294	34.1164	-60.3059
293	0.2	TRUE	[128, 64, 32]	0.001	100		5.0912	43.0439	6.5608	-1.2672
294	0.2	TRUE	[128, 64, 32]	0.001	125		3.5526	21.2859	4.6137	-0.1212
295	0.2	TRUE	[128, 64, 32]	0.01	25		71.411	5119.8614	71.5532	-268.6708
296	0.2	TRUE	[128, 64, 32]	0.01	50		57.7414	3369.9923	58.0516	-176.5025
297	0.2	TRUE	[128, 64, 32]	0.01	75		33.0013	1140.885	33.777	-59.0921
298	0.2	TRUE	[128, 64, 32]	0.01	100		4.6747	38.4996	6.2048	-1.0278
